,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,gfcc_mean_0,gfcc_var_0,gfcc_mean_1,gfcc_var_1,gfcc_mean_2,gfcc_var_2,gfcc_mean_3,gfcc_var_3,gfcc_mean_4,gfcc_var_4,gfcc_mean_5,gfcc_var_5,gfcc_mean_6,gfcc_var_6,gfcc_mean_7,gfcc_var_7,gfcc_mean_8,gfcc_var_8,gfcc_mean_9,gfcc_var_9,gfcc_mean_10,gfcc_var_10,gfcc_mean_11,gfcc_var_11,gfcc_mean_12,gfcc_var_12,pitch_mean,pitch_var,pitch_median,gender
46,-772.8396,7064.7954,197.3726,1090.485,-26.0566,1540.957,60.3175,404.1123,-0.2585,365.8181,-1.5465,528.8945,6.5462,393.9835,-12.4672,96.0724,8.8604,59.5543,10.4857,119.7801,19.3097,79.1744,9.1131,70.648,-1.4264,71.3444,-33.4653,4086.7326,40.6607,352.6755,-61.7999,894.5428,13.4286,199.1338,-50.7441,437.1793,10.1068,104.5789,-19.3772,114.3498,11.3183,33.5387,-17.7557,41.0251,-7.6771,41.5944,-11.1618,62.4825,5.8916,42.196,-4.1319,47.0583,373.6799,485439.0938,201.0092,female
47,-784.8407,9657.3301,190.8864,1127.8596,-18.1916,1787.9828,62.722,278.698,3.9325,462.4564,6.251,673.8766,5.5439,368.9976,-11.6643,150.0738,8.7946,72.8934,9.7337,84.5626,19.7996,50.2174,10.3286,76.4296,2.7079,47.2995,-41.6916,5309.9298,40.2198,328.3254,-53.5365,923.2151,16.4342,207.3828,-45.64,514.5292,7.9688,90.7819,-19.3142,128.6962,13.6657,32.2234,-16.5398,42.4532,-7.6757,34.5553,-13.2972,58.2181,4.4558,41.9018,-5.5802,49.1788,307.706,313002.4688,185.2641,female
48,-801.4803,8359.2305,185.2852,1085.3693,-16.63,1682.3884,60.1725,494.668,2.3281,547.9048,3.28,562.5296,9.7802,215.7862,-11.0267,152.7493,10.19,75.7501,12.4139,81.596,17.9266,62.5476,10.5361,79.5955,-0.6009,53.4761,-56.137,4734.6353,38.6142,354.0179,-54.0856,937.0692,15.8839,283.8407,-46.2665,455.8983,10.8913,87.856,-20.708,89.163,11.9974,38.709,-17.4559,42.7582,-7.846,43.9458,-11.7839,60.8262,5.0294,46.6421,-5.6007,49.5094,360.2001,467082.9688,191.3457,female
49,-778.863,7509.1758,193.409,1227.7607,-20.8779,1699.942,61.157,447.9048,-2.5005,487.2428,5.5361,382.6938,13.1428,123.8439,-9.6477,121.7127,9.3249,110.7742,10.4569,88.4413,21.4778,75.7158,11.1014,69.3381,-1.0767,55.1068,-39.1228,4019.5332,41.1986,535.3462,-55.8957,855.1521,15.4049,231.1709,-43.4276,240.9792,12.6715,88.0827,-21.8335,64.568,10.5288,45.62,-16.635,49.0447,-8.0966,56.5346,-13.2577,51.9318,6.9595,47.3194,-5.074,37.2204,459.4849,760521.875,195.2944,female
50,-825.4219,7605.8105,185.0512,1194.7291,-7.0478,1462.0383,52.107,220.6771,8.1739,440.6693,9.928,373.2,13.2502,170.3261,-7.7902,97.7586,10.5431,44.92,11.7998,58.1771,16.0564,51.2263,9.147,37.5196,0.3237,31.7102,-75.9865,4177.8949,44.1956,201.2809,-51.3845,970.1549,18.1862,261.103,-37.8795,207.0385,9.6972,54.1832,-22.5787,81.4767,11.2406,27.7381,-17.4629,31.8124,-6.1672,38.4574,-13.1811,43.3409,4.7875,32.7436,-7.9335,36.6451,208.5751,29081.0117,125.8032,female
51,-839.7089,10771.3125,176.6632,1544.4047,-5.9573,1354.3335,55.4907,609.1886,14.0866,948.8896,12.2685,528.2336,20.3325,208.9825,-2.6275,113.9339,4.1825,84.5138,-0.0923,135.3062,6.8031,106.6729,12.779,110.2297,2.9699,87.9291,-86.0169,6110.5091,42.7416,498.3665,-48.3631,734.9468,23.5885,400.8769,-37.977,399.1876,6.7064,95.2581,-30.2573,68.2177,7.5839,63.4679,-11.653,44.923,-1.7626,43.5458,-15.7038,58.8733,1.8595,53.1981,-3.6397,53.1181,342.9507,526355.75,125.0,female
52,-801.0392,7323.2754,190.9971,1285.0876,-9.9818,1433.5815,58.8704,408.5953,4.048,387.6839,5.338,525.2466,5.709,328.8193,-10.1105,160.5217,9.8424,49.8713,9.3749,54.2716,18.4623,64.8795,10.2897,55.8924,0.3612,71.531,-53.6245,3994.1999,45.0371,438.3677,-52.5999,838.9066,13.5467,263.8956,-44.9584,382.8225,7.8841,57.8216,-19.4569,100.5326,11.8061,48.6087,-18.6464,33.3293,-6.1197,42.2659,-13.1955,46.2301,6.0692,45.8861,-5.0119,55.3262,274.6211,203048.875,192.2675,female
53,-862.7339,9320.8828,177.7139,1566.7148,5.0956,1425.6497,52.4212,472.1351,16.6575,605.3661,5.1218,498.3843,17.3986,155.6173,-1.2617,69.2141,2.2328,71.9919,-3.4931,178.6539,4.0378,119.0025,12.2932,96.0002,-1.3728,108.2426,-100.8781,5552.5359,50.465,424.1305,-49.338,699.9878,18.5104,365.6104,-44.3828,427.2104,5.2206,89.5491,-30.0378,61.9876,3.5729,104.9679,-13.7449,37.5142,0.3965,55.5312,-14.6532,63.1729,3.286,36.3591,-1.8404,60.6896,272.2282,356274.0625,176.7961,female
54,-862.6906,9519.7813,173.1013,1094.8607,-0.3217,1406.1306,52.2039,156.82,21.1937,699.2059,12.8342,380.0873,20.264,132.4008,-1.6779,68.9325,4.6403,52.7454,2.4874,84.0004,8.2054,76.057,12.215,125.5778,1.91,63.6386,-102.8217,5485.1401,46.0655,214.0689,-48.2501,712.4582,25.9952,340.4271,-37.0219,273.394,6.4652,53.0154,-28.8454,44.406,8.2245,51.2155,-12.6475,27.2138,-2.6856,35.7609,-15.7,63.8921,3.3537,38.9761,-4.7091,51.3358,166.8122,77714.5156,123.9669,female
55,-822.68,8922.6592,189.2628,1815.0371,-14.0332,1371.0316,49.238,573.6365,10.9166,912.0653,5.0475,473.3676,19.5056,159.7773,-5.4612,112.8581,3.0169,103.4001,0.1524,121.5317,6.0105,117.9231,14.7032,88.4524,2.493,60.4106,-74.194,5139.8544,46.438,415.5704,-59.2743,906.081,19.9037,484.1834,-41.6011,313.5926,7.1594,100.1043,-28.3328,67.4743,7.5163,63.8244,-10.7088,46.1146,-2.7071,49.4187,-15.3253,80.5847,1.3759,58.6118,-1.829,53.7722,303.1529,365637.0313,159.7799,female
56,-864.1493,7333.3052,172.728,1307.0626,3.5629,1109.9397,54.525,409.7859,17.6656,567.1029,8.9612,515.7162,18.3444,174.343,-3.3125,97.0203,4.0494,81.1352,0.8947,105.543,5.8793,81.0021,12.9032,68.1804,1.2802,70.7695,-104.3488,4164.0106,46.4657,501.4087,-46.5252,527.3226,22.7859,306.1239,-41.4311,412.7302,5.8279,69.9836,-30.0117,47.6985,7.2702,63.5993,-13.2027,31.1185,-1.1177,41.0311,-14.7471,57.7601,2.7289,45.9052,-2.6692,45.8406,304.6187,537545.4375,125.4935,female
57,-864.0341,8694.7227,176.6526,1726.495,2.1858,1176.4391,46.4154,412.1741,15.9407,759.5987,11.7133,376.5966,20.1466,99.3847,-2.9042,99.5569,7.0089,82.8664,2.922,102.3933,5.1484,76.0375,13.6763,46.924,1.8163,68.7572,-104.5068,4791.6632,47.2519,270.2493,-50.7312,910.1668,22.5686,357.7259,-36.8468,249.2504,7.928,72.3649,-29.7183,43.4598,7.5786,64.6346,-14.4648,33.8829,-2.1232,41.0379,-14.5169,54.5926,1.3641,41.3547,-3.0613,42.2981,263.2373,386852.8438,123.9354,female
58,-815.3851,7653.3164,188.8507,1728.7739,-16.0036,1536.3822,48.5697,425.92,3.3447,753.3807,6.2315,519.5223,20.9701,160.82,-7.2893,163.6045,7.6528,183.0344,2.1771,110.1075,4.0235,141.0738,13.2742,80.8171,1.1664,66.5159,-67.9755,4246.0319,42.9564,686.1578,-59.9108,728.4629,17.6371,490.2388,-41.6079,324.3573,9.5442,115.8072,-30.9863,82.9386,6.787,75.7943,-13.4778,71.5334,-2.4808,42.5481,-12.0946,81.3829,0.8143,54.3839,-1.7516,61.1153,391.0177,568740.8125,188.3861,female
59,-822.3657,10293.0166,175.4689,1451.1554,-15.7283,1593.4253,57.6823,427.7163,13.8311,728.3246,12.402,472.8371,13.2751,320.0414,-2.0675,130.6432,8.7484,82.7401,-1.1267,161.5226,7.4442,88.8562,9.5909,131.5381,2.3548,105.0056,-72.9701,5974.5827,36.4586,632.2335,-50.6778,826.1993,22.9624,342.1287,-40.8681,400.8528,6.0947,99.0052,-26.0728,99.4911,6.5778,58.9894,-15.6787,41.1552,0.0812,47.2583,-13.2205,66.5486,2.0078,48.3825,-3.5173,71.4032,364.2325,568405.0,131.7952,female
60,-814.3394,9222.5918,196.3051,1708.3562,-8.7938,1245.8987,54.7736,499.606,8.8499,870.5609,-2.706,704.421,12.3457,261.5662,-4.3969,105.2536,7.0544,69.7907,-2.6608,189.7402,4.4603,69.8073,12.9262,79.8053,0.3423,78.5778,-65.0153,5278.7114,51.4738,295.5884,-56.8698,697.72,15.0469,505.7522,-48.2547,528.7863,6.7659,97.708,-25.8151,85.9991,5.3633,73.333,-14.3387,37.872,-0.0585,49.2933,-14.3829,77.0119,-1.3683,49.0806,-2.0697,42.0015,242.9789,183794.0156,176.5586,female
61,-851.6573,9849.6289,178.8678,1827.0264,-9.6449,1860.3176,45.4849,691.0159,15.3555,591.4109,-3.8867,746.7491,10.2438,199.9176,-3.5271,175.7519,3.1535,142.3728,-0.7801,186.426,-0.8243,182.0877,11.6638,97.5014,1.3601,105.0155,-98.8145,6132.1244,43.2107,640.7358,-62.0824,945.8427,17.0322,432.4247,-49.2964,528.5057,4.116,89.1504,-25.0586,75.5846,3.8186,91.6933,-13.907,75.1264,0.158,59.3511,-12.0658,94.0155,-0.0206,52.9204,-1.294,73.0394,435.6954,623180.3125,197.556,female
62,-834.627,9855.0781,184.3551,1973.6776,-9.3329,1674.6691,47.2302,538.0938,10.2482,845.5162,5.0687,716.6691,15.5888,198.5075,-5.924,147.0618,2.7791,126.1882,-1.8548,114.1972,2.6413,174.4211,13.081,79.7664,2.7623,58.8486,-82.9254,5786.3489,45.1888,709.747,-59.3245,957.0425,16.3252,482.0199,-43.6485,451.0469,5.3913,93.827,-28.4398,62.948,6.7446,67.0448,-12.1911,67.5975,-0.4407,38.1129,-14.0089,78.4356,0.2804,64.9267,-1.6,69.2244,396.7581,837750.25,182.4178,female
63,-840.8933,11475.6152,175.103,1456.8716,-9.4875,1676.6155,52.8709,755.0328,12.2907,918.899,9.2072,618.7861,19.4766,276.0928,-5.4367,99.7186,2.6669,87.744,-0.3775,197.614,4.6851,140.0699,12.4823,87.8562,0.6175,90.4484,-86.976,6523.5588,40.9121,529.3802,-54.2593,807.0847,20.9054,371.5853,-41.3527,543.8553,6.2888,75.9455,-30.7712,65.8082,7.2495,85.1077,-12.1942,47.778,-1.5669,69.5203,-14.1312,100.1902,3.1972,42.8326,-2.2875,53.2977,377.7763,679140.875,138.3694,female
64,-868.1169,8620.6494,170.536,1296.0338,1.509,1324.9506,49.5105,406.8205,20.0129,773.314,15.063,563.1908,19.0409,175.9937,-3.0356,87.718,5.149,115.4708,2.0144,135.5977,7.175,127.4915,15.427,65.7132,2.1838,64.4509,-107.3063,4934.0889,44.2909,528.2206,-48.904,615.9175,25.0067,416.6613,-35.0524,375.2429,5.5047,79.0088,-29.6259,58.8691,9.3939,71.5219,-13.421,46.8954,-2.8068,46.4776,-15.4323,79.0577,3.1885,51.7406,-2.3192,50.6787,344.0416,646607.25,124.6312,female
65,-832.1929,9326.9766,178.9597,1643.6083,-13.4677,1624.0925,52.4793,860.5001,10.1131,886.0945,2.5955,684.9503,15.9664,224.035,-3.6486,165.7253,5.0782,130.694,-1.0385,150.3608,4.1098,147.6565,14.7366,97.1083,2.034,98.3516,-83.2615,5699.4236,40.1543,643.6584,-57.6856,970.3271,18.9814,391.7469,-44.6291,551.7193,7.2665,102.2816,-27.1683,85.9364,5.7071,77.338,-14.0491,60.4735,-1.9066,45.318,-14.1191,80.6338,1.3901,70.5747,-0.1735,63.4144,528.1752,932909.1875,195.7724,female
66,-880.1424,9852.4736,164.9799,1202.0077,-0.345,1618.5363,47.1998,508.4606,21.3452,611.7408,7.9517,699.9175,15.0931,315.3346,-1.7736,128.8616,3.4894,104.482,-0.8646,179.2879,4.3659,148.6314,16.8924,57.5984,4.0955,61.3388,-120.0189,6024.4039,41.4744,395.97,-52.3548,677.3565,23.6934,288.4543,-41.1516,592.4752,5.2276,99.5986,-27.0086,103.2913,8.2253,58.6933,-12.6984,49.0313,-0.9377,46.1942,-16.1119,54.2997,0.9698,65.922,-0.3726,79.156,348.685,359235.4688,126.3683,female
67,-851.0862,10693.3301,177.6687,1521.0085,-8.429,2274.4678,46.5479,463.1607,17.941,601.8043,8.0673,561.7384,16.9081,171.7271,-3.2995,103.9781,4.9954,111.7346,1.6278,135.8708,3.4963,166.4294,12.6622,85.622,1.6713,97.029,-96.0858,5876.6885,44.1154,645.9502,-56.9541,943.4694,22.7316,292.1351,-39.9883,382.6654,4.7534,82.0468,-28.2884,62.7714,6.4899,64.4378,-14.5126,42.5766,-1.7017,40.4646,-13.2166,85.7153,2.4538,65.7474,-1.5358,67.5265,327.3382,459998.5313,175.7935,female
68,-849.3933,10849.583,176.7276,1476.6592,-10.5184,1912.6207,45.6558,361.0656,18.3366,592.9041,6.7371,598.2447,12.3392,191.9647,-4.4905,173.9995,4.6477,106.6072,2.1365,122.0325,2.7982,167.7152,10.849,125.9071,3.3083,113.0249,-94.9085,6124.4205,42.0154,475.7581,-58.7669,966.4716,21.4851,256.7812,-41.7944,480.1843,3.3434,62.5789,-26.4209,49.2376,7.8296,52.4978,-13.682,51.3351,-1.1865,51.5944,-12.9206,111.1717,0.3959,81.1056,-2.9188,55.0002,228.7759,114370.5469,178.0613,female
69,-855.8735,10576.5508,169.4117,1368.9231,-4.3053,1530.751,51.0834,459.441,16.6681,903.3982,12.5142,492.6831,15.3672,343.3454,-1.6012,145.7626,4.3407,87.0796,1.7641,183.5097,10.0137,84.839,12.2827,110.1113,4.3627,79.9953,-99.9884,5998.5909,39.5957,640.7808,-50.1218,708.1706,23.5511,447.0,-36.9005,378.171,5.4053,92.4725,-26.4148,102.4467,9.1859,54.8263,-12.9909,51.0159,-2.7235,49.0051,-16.7664,55.8905,3.5764,61.36,-3.9792,42.1328,521.6034,1003705.1875,125.6878,female
70,-849.0077,6800.4692,179.6719,1441.9551,-10.1437,1518.459,42.3444,497.7244,12.1257,594.9604,4.7354,405.0034,20.8672,197.7644,1.342,147.9322,7.2234,100.9647,3.4261,137.0459,2.2245,130.4947,7.6807,101.9346,2.22,73.5057,-97.042,3936.6183,44.324,676.8664,-59.3236,711.3023,20.4298,402.5483,-38.6449,299.5229,10.4963,118.1933,-28.3763,89.9372,3.528,69.4083,-14.6782,44.5326,0.3468,51.9307,-12.6608,71.0308,0.5346,53.196,-4.0998,86.7083,469.447,674470.0625,182.641,female
71,-845.3925,10760.2021,177.3063,1762.2659,-8.1945,1733.5647,47.4934,529.2809,12.9353,722.6391,7.7838,634.8182,17.9963,159.4167,-1.6164,150.1154,1.9451,153.9832,-0.2241,115.7246,7.393,105.1752,12.097,113.5574,1.6407,111.4184,-91.9968,6203.719,43.2406,745.651,-55.4038,817.7043,19.8487,340.0007,-40.3036,418.9257,6.2559,91.3092,-28.4906,78.0832,6.8629,63.3528,-11.8825,55.6105,-2.0108,51.941,-15.1131,64.1538,2.907,59.5379,-1.7963,63.6309,318.584,409853.3438,171.3804,female
72,-840.7375,11312.2109,180.3586,1781.0676,-19.4905,2045.4729,35.0333,480.7308,9.3023,798.3965,1.973,703.7835,12.8773,289.3077,-7.1322,198.5442,2.0732,179.2107,2.7233,119.685,4.3644,139.9632,10.9285,128.0359,0.0937,91.5281,-94.2993,6825.4226,38.7368,565.5565,-70.4846,1090.7958,16.4452,339.8604,-44.2297,450.9198,5.3977,104.9632,-27.2554,104.4184,7.7469,76.6438,-14.0798,72.9592,-3.0195,38.7267,-13.4889,69.0672,1.4411,56.5489,-2.1117,53.2151,361.5996,374464.625,183.9391,female
73,-816.9641,8618.5332,198.9598,2160.8401,-12.2839,1286.6276,40.5256,466.3858,5.194,912.3344,3.2303,459.0397,20.5699,131.1963,-2.7152,149.9666,3.8449,156.4609,0.2517,141.5259,4.8698,123.834,12.376,112.5693,-0.3856,82.169,-69.5737,5079.0761,51.6808,511.2374,-64.5231,944.9833,14.3648,569.2946,-39.5029,213.9348,8.2933,116.2479,-28.6873,64.2445,4.342,94.9197,-12.3489,90.9936,-2.4773,57.4505,-13.282,87.8656,2.9886,59.6259,-1.4395,50.0683,307.6511,373044.4375,183.1439,female
74,-855.8879,11457.3145,187.6661,2309.9412,-8.9492,2060.2034,27.7163,512.3511,7.8557,925.1928,-1.2924,549.7763,20.0337,169.4028,-1.5741,227.4985,-1.0228,139.9442,2.6923,97.0819,5.578,125.1558,14.5846,93.2041,1.0499,71.8784,-102.5951,6797.639,50.0254,371.0294,-72.4918,1207.4165,13.5863,531.1366,-40.5475,287.8592,8.7485,118.5574,-29.1134,69.0661,4.4523,75.5074,-10.9998,61.0705,-4.5657,47.2985,-13.938,87.1903,2.017,59.5715,-0.9338,58.798,226.0197,82593.0234,182.6598,female
75,-840.1612,13837.2715,171.8081,1560.3042,-14.7088,2110.4048,50.8316,480.7305,14.8546,823.6702,9.2752,615.5776,12.1498,238.4227,-3.8421,157.3127,6.0172,129.2052,-0.9841,155.9595,7.2268,190.3465,12.1896,100.7256,3.4749,51.9423,-88.801,7847.5022,35.4395,481.6078,-56.0139,983.6149,22.2799,348.3469,-41.2555,524.8967,4.0277,52.7889,-27.1048,52.4051,8.1862,52.7874,-14.2835,51.33,-1.4365,46.2296,-15.3408,68.7032,1.7469,93.3141,-2.3763,47.4285,378.9928,644127.75,136.0674,female
76,-812.8322,9318.3535,192.3684,1353.8633,-14.1342,1349.8604,56.215,403.5573,15.0104,614.1888,10.4175,501.5414,20.2156,157.5919,-9.5127,194.9815,3.4661,100.7257,-1.5602,116.8665,6.9606,152.436,15.2895,70.4726,-0.0903,91.2987,-63.5473,5321.0381,47.9185,225.7697,-55.1832,752.3137,23.8093,318.8504,-41.1497,467.7114,4.5824,45.5607,-29.8118,52.1202,9.8379,44.5976,-11.1433,52.6218,-3.3228,36.8434,-16.1927,63.2911,1.3323,78.6212,-2.8811,49.27,217.5308,163689.875,125.0148,female
77,-838.4645,9211.0439,185.2294,1730.7518,-7.0776,1486.5189,46.9978,300.9196,14.1744,749.7086,10.5275,365.1715,21.4522,161.0526,-3.5128,116.4043,3.9439,105.4903,1.1439,97.8952,6.1473,127.1129,13.2134,71.5497,0.821,93.9299,-85.2042,5139.8992,48.5662,458.5375,-56.0549,854.5079,21.7786,352.4171,-36.9468,220.8274,6.1355,79.779,-30.4257,62.4776,6.4984,70.7158,-12.872,53.2391,-2.9892,37.4999,-14.7592,81.0033,3.239,56.957,-2.2438,50.6186,268.137,348628.5,126.0577,female
78,-865.873,9213.1514,165.1961,1674.8456,-5.7581,1568.6249,49.3506,378.8434,18.4696,559.9952,15.9211,339.7358,20.5288,129.3114,-3.7813,132.1476,4.7657,71.5686,1.2131,105.5214,8.4558,79.7532,12.3922,82.5989,-0.0183,87.9351,-108.7681,5282.2009,38.3597,436.2841,-50.4773,971.3035,26.0977,286.5488,-36.5554,235.3419,6.2307,74.8446,-30.8196,58.489,8.5596,46.8294,-14.3069,44.8567,-1.5757,35.5328,-15.6998,65.0346,3.0374,42.2465,-3.5109,48.3919,297.8334,337803.3125,124.9731,female
79,-850.1119,5243.1646,174.9285,944.7994,1.0912,778.6044,58.2892,285.1035,20.0899,266.6808,19.5006,391.8434,19.5945,201.7479,-7.2181,54.1151,4.755,55.6114,2.3586,102.3517,11.8244,45.9112,15.8818,51.2756,2.2997,44.6935,-90.9189,2919.3693,45.391,313.2051,-42.1297,455.8567,26.8329,155.8772,-35.1425,320.3243,4.6284,52.6483,-29.8379,63.9027,12.1826,44.8421,-12.8348,31.1867,-4.2581,37.9506,-16.9513,39.8889,3.5039,39.9656,-3.4345,42.8306,251.3826,338358.8438,123.9762,female
80,-808.6746,5677.5972,176.232,1351.5293,-13.0482,986.2151,69.0288,475.8054,11.8218,366.897,12.8858,580.7823,12.1677,298.9831,-5.2079,143.7304,7.1992,71.896,-1.6222,127.906,13.0906,69.7727,14.3874,108.5119,2.4546,90.8753,-59.5965,3133.619,36.8986,724.4125,-44.4454,552.8489,22.8556,277.5581,-42.4465,494.501,5.249,94.4675,-25.4491,83.4192,9.6984,55.5264,-13.4055,40.002,-2.298,55.8375,-15.8293,50.2031,4.3578,47.7317,-3.5763,62.0655,498.5786,881328.375,192.9357,female
81,-802.1643,6271.8423,185.1553,1808.6182,-9.4266,916.0667,62.8553,495.724,3.441,676.774,15.5177,588.0443,15.4574,230.4502,-10.3012,133.9665,4.5091,80.4698,-1.4032,129.2323,14.2132,83.5625,15.8199,63.2655,1.7675,58.8061,-53.7858,3522.657,41.1893,804.5853,-47.2492,632.7241,17.3827,472.8277,-40.7915,380.3204,6.529,79.5662,-29.8612,66.8628,12.4444,61.4115,-12.6768,42.5408,-5.1357,38.5661,-16.3451,38.6678,4.2253,49.1223,-1.3554,62.5562,541.5844,1280873.75,187.3708,female
82,-809.165,4245.064,178.9095,850.8466,-5.9644,538.1384,67.6419,448.8052,13.2432,477.6594,26.4458,256.782,17.5158,262.9506,-5.7038,72.043,5.4533,41.8192,0.5928,157.3048,18.6885,35.5656,12.6952,74.9194,5.3655,48.2547,-59.0262,2416.7684,41.0544,529.1314,-37.8931,323.7089,26.512,293.9082,-31.9806,254.1848,5.3428,71.4808,-28.6052,54.2802,13.2921,29.6066,-11.8429,30.6789,-4.6052,43.7014,-18.4617,40.8436,5.3664,28.5534,-5.8196,47.2488,388.6541,721662.375,123.548,female
83,-813.6636,6295.4307,182.9785,1113.9778,-11.835,1064.9744,60.9164,262.6357,14.5868,398.4571,18.0095,533.1016,15.5418,241.0493,-8.7685,104.4333,7.0874,86.1794,2.0344,104.3265,15.2867,69.9203,15.4111,96.8129,1.1783,48.2531,-63.2611,3462.9161,42.5735,432.3245,-48.2116,546.4554,25.1047,257.6593,-37.1909,387.5663,4.6957,60.9689,-27.8285,80.0911,12.6979,44.0096,-13.7187,43.5808,-5.7841,35.7986,-16.3232,62.067,5.1817,51.1112,-2.3629,62.4317,320.4492,415004.625,125.0729,female
84,-787.4747,6237.4077,198.7583,1199.2306,-18.7782,1066.2418,53.7865,385.1437,5.5051,531.7607,10.7579,485.4126,12.2465,243.5782,-13.6532,120.5279,4.735,98.0577,2.1858,125.0483,15.7216,94.9888,13.1372,121.3476,-1.3984,55.2702,-44.5678,3637.028,46.5466,381.8077,-59.7743,697.0345,17.3768,277.6448,-43.1563,358.1244,3.9228,85.0602,-26.6701,82.988,12.9512,51.5237,-13.9944,49.2842,-7.0769,31.8977,-15.2342,61.1303,6.1427,51.2301,-1.9215,59.8763,262.1386,136559.5625,189.1452,female
85,-819.9841,6744.3237,182.4596,1322.0465,-14.2803,1269.7058,53.2546,388.6325,10.3492,561.4772,9.5461,527.2402,11.445,219.1025,-9.7595,131.0682,7.4991,104.4702,4.2812,88.8911,11.4734,84.0778,11.9983,106.4278,0.1226,70.8104,-70.6185,3827.2813,41.4049,508.7433,-56.4466,753.8301,18.9874,320.9828,-42.7763,389.4867,5.3998,96.7775,-25.0866,74.8388,11.7527,61.0193,-15.412,47.5136,-5.5512,31.3436,-13.5661,64.6989,4.8923,55.0502,-1.7866,59.6923,376.3439,423432.0,199.6025,female
86,-816.2576,9151.9219,176.0601,1489.2103,-17.8243,1676.3041,59.4479,564.0912,10.9652,541.6032,13.2939,648.7012,13.9909,221.3877,-10.3897,163.2947,5.6437,120.4897,3.8144,92.5886,15.4717,75.5298,15.9166,81.504,2.172,81.2191,-67.288,4995.2511,35.3913,679.4012,-52.14,858.1786,23.2609,202.6403,-40.4323,466.7033,6.7188,78.8059,-25.4996,102.5772,14.57,50.71,-13.7776,48.4486,-6.6766,30.3901,-16.1608,54.2088,4.1604,50.8471,-1.789,66.2828,504.3768,973264.25,188.5529,female
87,-798.5079,7205.7275,184.8984,1583.8625,-15.0763,1476.2401,61.8732,638.9304,-2.3417,621.0649,9.3905,665.3315,17.522,286.8575,-14.1517,163.9679,5.02,153.1589,0.7974,183.6335,12.7786,100.615,16.7024,105.1431,-0.8597,69.215,-52.0624,4192.2242,38.2923,803.9211,-53.0997,788.6228,14.088,376.314,-45.7615,454.6217,10.1998,121.9751,-29.5537,79.9506,12.8153,79.2643,-12.5454,76.8717,-6.2826,60.2657,-14.9451,79.9163,3.7378,55.147,1.2341,79.9736,632.9044,1487903.5,206.9706,female
88,-830.9561,7494.8682,187.423,1467.5216,-8.8564,1674.3372,46.2086,438.2359,8.9478,621.3759,7.563,630.2952,13.6912,225.3907,-10.4134,102.5165,7.6524,92.873,6.7601,104.929,11.8722,58.5652,13.7207,86.3774,-1.2427,71.1731,-78.8227,4260.3261,46.1916,436.0302,-58.4763,951.2367,16.9171,416.7884,-41.1732,374.2461,6.9719,90.5566,-25.5459,100.6375,11.9454,71.2462,-15.709,52.2876,-5.7626,42.4367,-13.6124,53.0582,4.4051,44.111,-3.0322,57.2684,344.2986,419568.6875,191.2873,female
89,-783.0238,7659.5171,190.9839,1738.1152,-31.1955,1761.2115,53.3479,704.7532,2.3269,560.6516,3.2417,580.0396,9.566,343.9293,-10.3213,225.997,9.3123,131.7151,5.8966,169.9029,14.4321,117.4758,11.2294,109.2611,0.1678,87.9307,-44.9344,4404.2468,34.9608,689.3993,-64.6856,1041.6964,17.0375,301.2021,-44.5842,403.1657,8.0547,125.5593,-22.0695,121.0355,10.9725,71.9336,-16.5639,57.5297,-6.1192,50.8428,-13.5402,75.9099,4.3039,69.8337,-2.0867,51.2746,539.6979,927716.5,199.5808,female
90,-867.0958,7525.8682,172.8286,1447.1436,-4.1048,1559.545,43.4596,547.259,13.6164,553.5417,0.7799,674.3601,11.6311,331.0127,-9.4067,157.1111,3.4978,135.5416,8.9394,158.7437,9.5809,88.539,14.735,83.5465,0.5151,61.6526,-109.1712,4261.5669,42.8493,453.6887,-59.9276,873.6484,16.8354,298.5733,-45.3908,507.1288,6.8391,147.9707,-23.7713,135.0499,11.1972,62.9823,-14.6862,61.5023,-6.41,43.7726,-13.319,64.3985,3.601,58.8887,-1.1206,76.232,428.9961,752638.1875,194.6777,female
91,-809.1435,7384.2466,176.9547,1674.6893,-23.0614,1425.661,60.3336,559.6384,9.2314,373.5739,4.8389,659.712,6.7046,260.3603,-12.9521,132.3015,7.5409,116.5704,5.5939,127.7183,12.8597,114.7432,12.4577,142.4405,2.7202,76.3409,-65.0712,4099.149,33.3393,690.3365,-56.5236,851.1681,20.3594,210.3409,-47.9084,456.7034,4.559,83.5548,-21.7114,116.7462,13.3744,56.6528,-15.6047,51.7023,-5.8537,40.5179,-14.8205,75.9411,3.4025,54.6495,-1.6101,76.3891,546.0985,983573.0,207.3727,female
